episode,decision_steps,physics_steps,score,ep_return,epsilon,mean_loss,mean_q
281,292,1166,19,1.909999999999982,0.92041984,0.07362862874288112,1.1571861375123262
282,31,121,2,-0.7,0.92041984,0.07362862874288112,1.1571861375123262
283,100,399,6,-0.009999999999999343,0.91991296,0.07362862874288112,1.1571861375123262
284,146,581,9,0.45000000000000107,0.91965952,0.07362862874288112,1.1571861375123262
285,200,798,13,0.9900000000000015,0.91940608,0.07362862874288112,1.1571861375123262
286,108,430,7,0.07000000000000073,0.91915264,0.07362862874288112,1.1571861375123262
287,79,316,5,-0.21999999999999953,0.91864576,0.057009623356861994,1.1914842277765274
288,186,741,12,0.8500000000000014,0.91788544,0.057009623356861994,1.1914842277765274
289,94,375,6,-0.0699999999999994,0.917632,0.057009623356861994,1.1914842277765274
290,175,700,11,0.7400000000000013,0.917632,0.057009623356861994,1.1914842277765274
291,125,499,8,0.24000000000000088,0.917632,0.057009623356861994,1.1914842277765274
292,104,413,6,0.030000000000000693,0.91737856,0.057009623356861994,1.1914842277765274
293,116,461,7,0.1500000000000008,0.91712512,0.057009623356861994,1.1914842277765274
294,207,827,13,1.06,0.91712512,0.057009623356861994,1.1914842277765274
295,86,344,5,-0.14999999999999947,0.91687168,0.057009623356861994,1.1914842277765274
296,118,472,7,0.17000000000000082,0.91687168,0.057009623356861994,1.1914842277765274
297,191,764,12,0.9000000000000015,0.91661824,0.057009623356861994,1.1914842277765274
298,34,135,2,-0.6699999999999999,0.91611136,0.057009623356861994,1.1914842277765274
299,333,1329,22,2.319999999999973,0.91560448,0.057009623356861994,1.1914842277765274
300,66,264,4,-0.34999999999999964,0.91535104,0.057009623356861994,1.1914842277765274
301,132,525,8,0.31000000000000094,0.91459072,0.057009623356861994,1.1914842277765274
302,99,393,6,-0.01999999999999935,0.91459072,0.057009623356861994,1.1914842277765274
303,182,728,12,0.8100000000000014,0.91459072,0.057009623356861994,1.1914842277765274
304,35,139,2,-0.6599999999999999,0.91433728,0.057009623356861994,1.1914842277765274
305,61,243,4,-0.3999999999999997,0.91433728,0.057009623356861994,1.1914842277765274
306,93,371,6,-0.0799999999999994,0.91433728,0.057009623356861994,1.1914842277765274
307,343,1372,22,2.419999999999971,0.91307008,0.057009623356861994,1.1914842277765274
308,343,1370,22,2.419999999999971,0.91307008,0.057009623356861994,1.1914842277765274
309,19,74,1,-0.82,0.91230976,0.057009623356861994,1.1914842277765274
310,74,294,4,-0.2699999999999996,0.91180288,0.057009623356861994,1.1914842277765274
311,116,464,7,0.1500000000000008,0.9110425600000001,0.057009623356861994,1.1914842277765274
312,8,32,0,-0.9299999999999999,0.9110425600000001,0.057009623356861994,1.1914842277765274
313,157,627,10,0.5600000000000012,0.9110425600000001,0.057009623356861994,1.1914842277765274
314,352,1407,23,2.509999999999969,0.91078912,0.057009623356861994,1.1914842277765274
315,50,198,3,-0.5099999999999998,0.91078912,0.057009623356861994,1.1914842277765274
316,168,672,11,0.6700000000000013,0.91078912,0.057009623356861994,1.1914842277765274
317,208,832,13,1.0699999999999998,0.91028224,0.06488848452863749,1.2335066869854927
318,94,376,6,-0.0699999999999994,0.9100288,0.06488848452863749,1.2335066869854927
319,133,530,8,0.32000000000000095,0.9092684799999999,0.06488848452863749,1.2335066869854927
320,160,638,10,0.5900000000000012,0.90901504,0.06488848452863749,1.2335066869854927
321,106,422,7,0.05000000000000071,0.90850816,0.06488848452863749,1.2335066869854927
322,363,1451,24,2.619999999999967,0.90800128,0.06488848452863749,1.2335066869854927
323,156,624,10,0.5500000000000012,0.90800128,0.06488848452863749,1.2335066869854927
324,39,153,2,-0.6199999999999999,0.90774784,0.06488848452863749,1.2335066869854927
325,151,603,10,0.5000000000000011,0.90724096,0.06488848452863749,1.2335066869854927
326,97,387,6,-0.03999999999999937,0.9069875199999999,0.06488848452863749,1.2335066869854927
327,29,115,1,-0.72,0.9069875199999999,0.06488848452863749,1.2335066869854927
328,44,173,2,-0.5699999999999998,0.90572032,0.06488848452863749,1.2335066869854927
329,199,795,13,0.9800000000000015,0.90546688,0.06488848452863749,1.2335066869854927
330,59,234,3,-0.4199999999999997,0.90546688,0.06488848452863749,1.2335066869854927
331,301,1203,20,1.99999999999998,0.90546688,0.06488848452863749,1.2335066869854927
332,101,402,6,6.661338147750939e-16,0.90521344,0.06488848452863749,1.2335066869854927
333,69,274,4,-0.3199999999999996,0.90521344,0.06488848452863749,1.2335066869854927
334,191,764,12,0.9000000000000015,0.90445312,0.06488848452863749,1.2335066869854927
335,180,717,11,0.7900000000000014,0.90419968,0.06488848452863749,1.2335066869854927
336,181,723,12,0.8000000000000014,0.9036928,0.06488848452863749,1.2335066869854927
337,118,471,7,0.17000000000000082,0.90343936,0.06488848452863749,1.2335066869854927
338,68,270,4,-0.3299999999999996,0.90318592,0.06488848452863749,1.2335066869854927
339,110,438,7,0.09000000000000075,0.90318592,0.06488848452863749,1.2335066869854927
340,295,1178,19,1.9399999999999813,0.90293248,0.06488848452863749,1.2335066869854927
341,65,258,4,-0.35999999999999965,0.90293248,0.06488848452863749,1.2335066869854927
342,197,785,13,0.9600000000000015,0.90293248,0.06488848452863749,1.2335066869854927
343,115,458,7,0.1400000000000008,0.9024255999999999,0.05521170220163185,1.2521772775799036
344,219,876,14,1.1799999999999975,0.90191872,0.05521170220163185,1.2521772775799036
