episode,decision_steps,physics_steps,score,ep_return,epsilon,mean_loss,mean_q
178,230,919,15,1.2899999999999952,0.7085440000000001,0.0558948586731276,1.3886238541454077
179,231,923,15,1.299999999999995,0.7072768,0.0558948586731276,1.3886238541454077
180,163,650,10,0.6200000000000012,0.7047424,0.0558948586731276,1.3886238541454077
181,20,77,1,-0.8099999999999999,0.7047424,0.0558948586731276,1.3886238541454077
182,137,545,9,0.360000000000001,0.7034752,0.0558948586731276,1.3886238541454077
183,93,370,6,-0.0799999999999994,0.7034752,0.0558948586731276,1.3886238541454077
184,50,200,3,-0.5099999999999998,0.6996736,0.0558948586731276,1.3886238541454077
185,119,475,7,0.18000000000000083,0.6996736,0.0558948586731276,1.3886238541454077
186,237,946,15,1.3599999999999937,0.6996736,0.0558948586731276,1.3886238541454077
187,238,949,15,1.3699999999999934,0.6984064,0.0558948586731276,1.3886238541454077
188,121,483,8,0.20000000000000084,0.6971392000000001,0.0558948586731276,1.3886238541454077
189,130,517,8,0.2900000000000009,0.695872,0.0558948586731276,1.3886238541454077
190,242,966,16,1.4099999999999926,0.6933376,0.0558948586731276,1.3886238541454077
191,158,631,10,0.5700000000000012,0.6933376,0.0558948586731276,1.3886238541454077
192,164,653,10,0.6300000000000012,0.6895359999999999,0.0558948586731276,1.3886238541454077
193,140,560,9,0.390000000000001,0.6895359999999999,0.0558948586731276,1.3886238541454077
194,121,482,8,0.20000000000000084,0.6882688,0.0558948586731276,1.3886238541454077
195,144,574,9,0.43000000000000105,0.6857344000000001,0.0558948586731276,1.3886238541454077
196,56,221,3,-0.44999999999999973,0.6857344000000001,0.0558948586731276,1.3886238541454077
197,156,621,10,0.5500000000000012,0.6844672,0.0558948586731276,1.3886238541454077
198,40,160,2,-0.6099999999999999,0.6819328,0.0558948586731276,1.3886238541454077
199,96,383,6,-0.04999999999999938,0.6781311999999999,0.0558948586731276,1.3886238541454077
200,10,39,0,-0.91,0.676864,0.0558948586731276,1.3886238541454077
201,110,438,7,0.09000000000000075,0.6755968,0.0558948586731276,1.3886238541454077
202,144,573,9,0.43000000000000105,0.6743296,0.07794658573402558,1.3863758277148008
203,257,1026,17,1.5599999999999894,0.6743296,0.07794658573402558,1.3863758277148008
204,58,231,3,-0.4299999999999997,0.6692608,0.07794658573402558,1.3863758277148008
205,141,562,9,0.400000000000001,0.6679936,0.07794658573402558,1.3863758277148008
206,215,858,14,1.1399999999999983,0.6667263999999999,0.07794658573402558,1.3863758277148008
207,202,808,13,1.0100000000000011,0.6667263999999999,0.07794658573402558,1.3863758277148008
208,152,605,10,0.5100000000000011,0.6654591999999999,0.07794658573402558,1.3863758277148008
209,168,669,11,0.6700000000000013,0.6654591999999999,0.07794658573402558,1.3863758277148008
210,144,573,9,0.43000000000000105,0.6616576000000001,0.07794658573402558,1.3863758277148008
211,134,536,8,0.33000000000000096,0.6616576000000001,0.07794658573402558,1.3863758277148008
212,58,231,3,-0.4299999999999997,0.6603904,0.07794658573402558,1.3863758277148008
213,14,56,0,-0.87,0.6603904,0.07794658573402558,1.3863758277148008
214,18,72,1,-0.83,0.6540543999999999,0.07794658573402558,1.3863758277148008
215,53,211,3,-0.47999999999999976,0.6540543999999999,0.07794658573402558,1.3863758277148008
216,206,822,13,1.0500000000000003,0.6527872,0.07794658573402558,1.3863758277148008
217,195,780,13,0.9400000000000015,0.6527872,0.07794658573402558,1.3863758277148008
218,137,545,9,0.360000000000001,0.65152,0.07794658573402558,1.3863758277148008
219,202,805,13,1.0100000000000011,0.6477184,0.07794658573402558,1.3863758277148008
